time,PV_Energy_Wh
2022-07-04,2.7056
2022-07-05,2.087
2022-07-06,1.734
2022-07-07,1.303
2022-07-08,1.4404000000000001
2022-07-09,1.7214
2022-07-10,1.0464
2022-07-11,1.0068
2022-07-12,2.5404
2022-07-13,2.389
2022-07-14,2.3128
2022-07-15,1.6905999999999999
2022-07-16,2.429
2022-07-17,2.9272
2022-07-18,2.6894
2022-07-19,2.969
2022-07-20,2.8771999999999998
2022-07-21,1.0586
2022-07-22,1.1096
2022-07-23,2.8684000000000003
2022-07-24,2.8726
2022-07-25,1.653
2022-07-26,1.0042
2022-07-27,1.4594
2022-07-28,2.7654
2022-07-29,0.6417999999999999
2022-07-30,2.7068000000000003
2022-07-31,0.9186
2022-08-01,1.4702
2022-08-02,2.4858
2022-08-03,2.812
2022-08-04,1.9474
2022-08-05,1.093
2022-08-06,2.1742
2022-08-07,2.7074000000000003
2022-08-08,2.4294000000000002
2022-08-09,2.9196
2022-08-10,2.8994
2022-08-11,2.8806
2022-08-12,2.87
2022-08-13,2.631
2022-08-14,2.5484
2022-08-15,1.1052
2022-08-16,2.2986
2022-08-17,0.973
2022-08-18,1.215
2022-08-19,1.828
2022-08-20,1.5682
2022-08-21,2.3005999999999998
2022-08-22,1.631
2022-08-23,2.5462
2022-08-24,2.3964000000000003
2022-08-25,2.5606
2022-08-26,0.8488
2022-08-27,0.863
2022-08-28,1.9236
2022-08-29,1.5964
2022-08-30,2.3495999999999997
2022-08-31,2.3182
2022-09-01,2.199
2022-09-02,2.0422000000000002
2022-09-03,2.4261999999999997
2022-09-04,2.0534
2022-09-05,2.2164
2022-09-06,2.1142
2022-09-07,1.1224
2022-09-08,0.661
2022-09-09,1.296
2022-09-10,0.8514
2022-09-11,1.8084
2022-09-12,1.7915999999999999
2022-09-13,1.0688
2022-09-14,0.5131999999999999
2022-09-15,1.0846000000000002
2022-09-16,1.4862
2022-09-17,1.8558
2022-09-18,0.4018
2022-09-19,1.8585999999999998
2022-09-20,1.4242000000000001
2022-09-21,2.1395999999999997
2022-09-22,2.1422000000000003
2022-09-23,0.978
2022-09-24,0.5147999999999999
2022-09-25,1.9788
2022-09-26,0.42960000000000004
2022-09-27,1.0404
2022-09-28,1.3932
2022-09-29,1.1538
2022-09-30,1.9232
2022-10-01,1.0597999999999999
2022-10-02,1.3066000000000002
2022-10-03,1.5172
2022-10-04,1.9922
2022-10-05,1.0768
2022-10-06,1.9793999999999998
2022-10-07,2.0116
2022-10-08,1.1898
2022-10-09,2.0652
2022-10-10,1.2816
2022-10-11,1.1622000000000001
2022-10-12,1.3532
2022-10-13,0.595
2022-10-14,0.3314
2022-10-15,0.68
2022-10-16,1.689
2022-10-17,0.3822
2022-10-18,1.6178
2022-10-19,1.1652
2022-10-20,0.484
2022-10-21,0.4514
2022-10-22,0.591
2022-10-23,0.2728
2022-10-24,0.6023999999999999
2022-10-25,0.8656
2022-10-26,1.3317999999999999
2022-10-27,1.1
2022-10-28,0.937
2022-10-29,0.7256
2022-10-30,1.2634
2022-10-31,0.7771999999999999
2022-11-01,1.5937999999999999
2022-11-02,0.8493999999999999
2022-11-03,0.5326000000000001
2022-11-04,0.728
2022-11-05,1.223
2022-11-06,0.8884
2022-11-07,0.3072
2022-11-08,0.7273999999999999
2022-11-09,0.7482000000000001
2022-11-10,1.1982000000000002
2022-11-11,1.0532000000000001
2022-11-12,1.319
2022-11-13,1.394
2022-11-14,1.3702
2022-11-15,0.8194
2022-11-16,0.43720000000000003
2022-11-17,0.2368
2022-11-18,0.179
2022-11-19,1.344
2022-11-20,0.5498
2022-11-21,0.33640000000000003
2022-11-22,0.8174
2022-11-23,0.6587999999999999
2022-11-24,0.5324
2022-11-25,0.9024
2022-11-26,0.40440000000000004
2022-11-27,0.11960000000000001
2022-11-28,0.12019999999999999
2022-11-29,0.18419999999999997
2022-11-30,0.072
2022-12-01,0.0996
2022-12-02,0.1564
2022-12-03,0.086
2022-12-04,0.0864
2022-12-05,0.15180000000000002
2022-12-06,0.24159999999999998
2022-12-07,0.38239999999999996
2022-12-08,0.1346
2022-12-09,0.3798
2022-12-10,0.4308
2022-12-11,0.066
2022-12-12,0.119
2022-12-13,1.057
2022-12-14,1.1384
2022-12-15,1.0122
2022-12-16,0.34
2022-12-17,0.0902
2022-12-18,0.362
2022-12-19,0.07840000000000001
2022-12-20,0.09620000000000001
2022-12-21,0.4564
2022-12-22,0.583
2022-12-23,0.0868
2022-12-24,0.39280000000000004
2022-12-25,0.10859999999999999
2022-12-26,0.36660000000000004
2022-12-27,0.7338
2022-12-28,0.1006
2022-12-29,0.384
2022-12-30,0.25759999999999994
2022-12-31,0.11159999999999999
2023-01-01,0.139
2023-01-02,0.1674
2023-01-03,0.3312
2023-01-04,0.087
2023-01-05,0.1804
2023-01-06,0.618
2023-01-07,0.29560000000000003
2023-01-08,0.755
2023-01-09,0.0866
2023-01-10,0.2818
2023-01-11,0.4402
2023-01-12,0.15280000000000002
2023-01-13,0.2518
2023-01-14,0.0844
2023-01-15,0.4062
2023-01-16,0.23379999999999998
2023-01-17,0.9576
2023-01-18,1.3784
2023-01-19,0.7412000000000001
2023-01-20,0.1958
2023-01-21,0.32280000000000003
2023-01-22,0.0896
2023-01-23,0.156
2023-01-24,0.1128
2023-01-25,0.1028
2023-01-26,0.2304
2023-01-27,0.158
2023-01-28,0.6427999999999999
2023-01-29,0.1684
2023-01-30,0.4016
2023-01-31,0.09040000000000001
2023-02-01,0.2542
2023-02-02,0.1402
2023-02-03,0.24680000000000002
2023-02-04,0.8228000000000001
2023-02-05,0.2166
2023-02-06,0.3798
2023-02-07,1.7107999999999999
2023-02-08,1.7132
2023-02-09,0.8906000000000001
2023-02-10,1.3545999999999998
2023-02-11,0.2194
2023-02-12,0.5558000000000001
2023-02-13,0.8586
2023-02-14,1.785
2023-02-15,1.5208
2023-02-16,0.31139999999999995
2023-02-17,0.17820000000000003
2023-02-18,0.1648
2023-02-19,0.7273999999999999
2023-02-20,0.105
2023-02-21,0.18919999999999998
2023-02-22,0.7557999999999999
2023-02-23,0.2008
2023-02-24,0.32439999999999997
2023-02-25,1.6736
2023-02-26,2.0294
2023-02-27,1.625
2023-02-28,2.1966
2023-03-01,2.2228000000000003
2023-03-02,2.0482
2023-03-03,0.7358000000000001
2023-03-04,0.4134
2023-03-05,0.815
2023-03-06,1.0152
2023-03-07,0.5036
2023-03-08,0.6597999999999999
2023-03-09,0.3326
2023-03-10,0.24680000000000002
2023-03-11,2.1414
2023-03-12,0.4604
2023-03-13,0.8386
2023-03-14,0.8171999999999999
2023-03-15,1.924
2023-03-16,0.8012
2023-03-17,1.6294000000000002
2023-03-18,1.2822
2023-03-19,1.0466
2023-03-20,0.8908
2023-03-21,0.4462
2023-03-22,0.5896
2023-03-23,0.7894
2023-03-24,0.8536
2023-03-25,0.8196
2023-03-26,0.6408
2023-03-27,1.9506
2023-03-28,1.8668
2023-03-29,0.6507999999999999
2023-03-30,1.0264000000000002
2023-03-31,0.9478
2023-04-01,0.742
2023-04-02,2.224
2023-04-03,2.6292
2023-04-04,2.704
2023-04-05,2.7445999999999997
2023-04-06,1.88
2023-04-07,0.866
2023-04-08,0.7822
2023-04-09,1.9238
2023-04-10,1.768
2023-04-11,1.9264000000000001
2023-04-12,0.9024
2023-04-13,1.4404000000000001
2023-04-14,2.5128000000000004
2023-04-15,0.5506
2023-04-16,1.2114
2023-04-17,2.1734
2023-04-18,1.7814
2023-04-19,2.8627999999999996
2023-04-20,1.2104000000000001
2023-04-21,1.2984
2023-04-22,1.7552
2023-04-23,1.796
2023-04-24,0.577
2023-04-25,1.585
2023-04-26,1.5212
2023-04-27,2.6026
2023-04-28,1.0094
2023-04-29,1.2518
2023-04-30,2.9825999999999997
2023-05-01,2.0158
2023-05-02,1.6012
2023-05-03,3.0141999999999998
2023-05-04,2.5225999999999997
2023-05-05,1.5942
2023-05-06,2.4888000000000003
2023-05-07,2.0602
2023-05-08,2.042
2023-05-09,1.0186
2023-05-10,1.2846
2023-05-11,1.4494
2023-05-12,2.3238000000000003
2023-05-13,2.7996
2023-05-14,2.662
2023-05-15,2.1814
2023-05-16,1.6236000000000002
2023-05-17,2.399
2023-05-18,3.0224
2023-05-19,2.6602
2023-05-20,2.342
2023-05-21,1.8128
2023-05-22,2.3436
2023-05-23,1.5848000000000002
2023-05-24,1.3322
2023-05-25,1.9048
2023-05-26,3.0334
2023-05-27,3.1084
2023-05-28,2.9306
2023-05-29,2.8226
2023-05-30,2.3024
2023-05-31,3.001
2023-06-01,0.9585999999999999
2023-06-02,1.566
2023-06-03,2.8928000000000003
2023-06-04,3.088
2023-06-05,3.0016
2023-06-06,2.401
2023-06-07,1.7504000000000002
2023-06-08,2.4994
2023-06-09,2.9038
2023-06-10,3.0428
2023-06-11,2.5516
2023-06-12,2.5774
2023-06-13,3.058
2023-06-14,3.0391999999999997
2023-06-15,2.8586
2023-06-16,2.7418
2023-06-17,3.0025999999999997
2023-06-18,2.075
2023-06-19,1.922
2023-06-20,2.2502000000000004
2023-06-21,2.6022
2023-06-22,1.0334
2023-06-23,2.5598
2023-06-24,2.799
2023-06-25,2.963
2023-06-26,2.1318
2023-06-27,2.0292
2023-06-28,1.1304
2023-06-29,0.7272000000000001
2023-06-30,2.0576
2023-07-01,0.6304
2023-07-02,2.1058000000000003
2023-07-03,1.0697999999999999
2023-07-04,1.5748
2023-07-05,0.916
2023-07-06,2.156
2023-07-07,3.0587999999999997
2023-07-08,2.9856
2023-07-09,2.3981999999999997
2023-07-10,2.2376
2023-07-11,2.7906
2023-07-12,1.5186
2023-07-13,1.603
2023-07-14,1.8874
2023-07-15,1.9898
2023-07-16,1.7038
2023-07-17,1.8254
2023-07-18,2.763
2023-07-19,1.9324000000000001
2023-07-20,2.3826
2023-07-21,1.8564
2023-07-22,1.2852000000000001
2023-07-23,0.9212
2023-07-24,1.3822
2023-07-25,1.8836
2023-07-26,2.0928
2023-07-27,0.601
2023-07-28,1.5078
2023-07-29,1.8916
2023-07-30,1.7652
2023-07-31,0.7328
2023-08-01,1.2124000000000001
2023-08-02,0.6117999999999999
2023-08-03,1.267
2023-08-04,1.8764
2023-08-05,1.2104000000000001
2023-08-06,1.1318
2023-08-07,1.4934
2023-08-08,1.2995999999999999
2023-08-09,2.3712
2023-08-10,1.692
2023-08-11,2.786
2023-08-12,1.032
2023-08-13,2.0534
2023-08-14,2.437
2023-08-15,2.1704
2023-08-16,1.9274
2023-08-17,0.5938
2023-08-18,2.0938000000000003
2023-08-19,0.924
2023-08-20,2.4671999999999996
2023-08-21,1.511
2023-08-22,1.5008
2023-08-23,2.695
2023-08-24,1.809
2023-08-25,0.4604
2023-08-26,1.948
2023-08-27,1.5194
2023-08-28,1.8497999999999999
2023-08-29,1.288
2023-08-30,0.5942000000000001
2023-08-31,1.4754
2023-09-01,0.5706
2023-09-02,1.152
2023-09-03,2.314
2023-09-04,2.6128
2023-09-05,2.6006
2023-09-06,2.5954
2023-09-07,2.6048
2023-09-08,2.5838
2023-09-09,2.5008000000000004
2023-09-10,2.3891999999999998
2023-09-11,2.3526
2023-09-12,1.2984
2023-09-13,0.8533999999999999
2023-09-14,2.1574
2023-09-15,2.4698
2023-09-16,2.0877999999999997
2023-09-17,1.4762
2023-09-18,1.0374
2023-09-19,1.2892000000000001
2023-09-20,1.446
2023-09-21,0.817
2023-09-22,1.0248
2023-09-23,0.8296
2023-09-24,2.1988000000000003
2023-09-25,1.748
2023-09-26,1.6904000000000001
2023-09-27,1.4122000000000001
2023-09-28,1.5356
2023-09-29,0.6906
2023-09-30,1.3618
2023-10-01,1.3528
2023-10-02,1.03
2023-10-03,0.43939999999999996
2023-10-04,1.128
2023-10-05,0.7342000000000001
2023-10-06,1.1958
2023-10-07,0.8368
2023-10-08,0.8503999999999999
2023-10-09,0.3364
2023-10-10,1.164
2023-10-11,0.6602
2023-10-12,0.2726
2023-10-13,0.36939999999999995
2023-10-14,1.4552
2023-10-15,1.4992
2023-10-16,0.5836
2023-10-17,1.9286
2023-10-18,0.8927999999999999
2023-10-19,0.44680000000000003
2023-10-20,0.12840000000000001
2023-10-21,0.6537999999999999
2023-10-22,0.576
2023-10-23,1.0214
2023-10-24,0.38280000000000003
2023-10-25,0.3276
2023-10-26,0.173
2023-10-27,0.18419999999999997
2023-10-28,0.5524
2023-10-29,0.695
2023-10-30,1.0597999999999999
2023-10-31,0.36740000000000006
2023-11-01,0.7064
2023-11-02,0.484
2023-11-03,0.6772
2023-11-04,0.3458
2023-11-05,0.20860000000000004
2023-11-06,0.4186
2023-11-07,0.412
2023-11-08,0.8486
2023-11-09,0.4698
2023-11-10,0.22540000000000002
2023-11-11,0.2532
2023-11-12,0.6046
2023-11-13,0.2048
2023-11-14,0.417
2023-11-15,0.2832
2023-11-16,0.7116
2023-11-17,1.2694
2023-11-18,0.151
2023-11-19,0.186
2023-11-20,0.397
2023-11-21,0.1538
2023-11-22,0.6622
2023-11-23,0.0814
2023-11-24,0.8854
2023-11-25,0.22119999999999998
2023-11-26,0.19240000000000002
2023-11-27,0.07659999999999999
2023-11-28,0.2236
2023-11-29,0.37839999999999996
2023-11-30,0.129
2023-12-01,0.1268
2023-12-02,0.1468
2023-12-03,0.6474
2023-12-04,0.1584
2023-12-05,0.0492
2023-12-06,0.06559999999999999
2023-12-07,0.15159999999999998
2023-12-08,0.112
2023-12-09,0.3328
2023-12-10,0.1148
2023-12-11,0.0574
2023-12-12,0.2862
2023-12-13,0.123
2023-12-14,0.0854
2023-12-15,0.1846
2023-12-16,0.1754
2023-12-17,0.062200000000000005
2023-12-18,0.0554
2023-12-19,0.07740000000000001
2023-12-20,0.0834
2023-12-21,0.15819999999999998
2023-12-22,0.21580000000000002
2023-12-23,0.0602
2023-12-24,0.054799999999999995
2023-12-25,0.1864
2023-12-26,0.552
2023-12-27,0.0746
2023-12-28,0.1674
2023-12-29,0.3172
2023-12-30,0.7138
2023-12-31,0.2034
