time,Global_Irradiance_W_per_m2,Sun_Hours,Temperature_2m_C,WindSpeed_10m_m_s,Irradiance_Index,PV_Energy_Wh
2019-02-28 08:11:00,252.94,14.77,4.86,2.07,0.0,45.529199999999996
2019-02-28 09:11:00,388.95,21.57,7.01,2.69,0.0,70.011
2019-02-28 10:11:00,464.94,26.62,8.91,2.69,0.0,83.6892
2019-02-28 11:11:00,408.82,29.36,10.16,2.55,0.0,73.5876
2019-02-28 12:11:00,679.26,29.45,10.92,2.97,0.0,122.26679999999999
2019-02-28 13:11:00,500.49,26.88,11.8,4.07,0.0,90.0882
2019-02-28 14:11:00,597.89,21.98,12.48,4.34,0.0,107.6202
2019-02-28 15:11:00,45.43,15.27,12.66,4.41,0.0,8.1774
2019-02-28 16:11:00,55.08,7.31,12.17,3.86,0.0,9.914399999999999
2019-02-28 17:11:00,0.0,0.0,11.49,4.0,0.0,0.0
2019-02-28 18:11:00,0.0,0.0,10.71,3.52,0.0,0.0
2019-02-28 19:11:00,0.0,0.0,10.13,3.31,0.0,0.0
2019-02-28 20:11:00,0.0,0.0,9.32,3.1,0.0,0.0
2019-02-28 21:11:00,0.0,0.0,8.58,2.83,0.0,0.0
2019-02-28 22:11:00,0.0,0.0,8.36,2.69,0.0,0.0
2019-02-28 23:11:00,0.0,0.0,8.29,2.62,0.0,0.0
2019-03-01 00:11:00,0.0,0.0,8.2,2.69,0.0,0.0
2019-03-01 01:11:00,0.0,0.0,8.11,2.69,0.0,0.0
2019-03-01 02:11:00,0.0,0.0,7.89,2.62,0.0,0.0
2019-03-01 03:11:00,0.0,0.0,7.76,2.48,0.0,0.0
2019-03-01 04:11:00,0.0,0.0,7.56,2.07,0.0,0.0
2019-03-01 05:11:00,0.0,0.0,7.36,1.72,0.0,0.0
2019-03-01 06:11:00,0.0,0.0,7.23,1.52,0.0,0.0
2019-03-01 07:11:00,28.74,7.07,7.43,2.07,0.0,5.1732
2019-03-01 08:11:00,163.58,15.12,7.57,2.62,0.0,29.4444
2019-03-01 09:11:00,54.7,21.94,7.43,2.41,0.0,9.846
2019-03-01 10:11:00,62.12,26.99,6.72,2.48,0.0,11.1816
2019-03-01 11:11:00,81.59,29.74,6.46,2.48,0.0,14.6862
2019-03-01 12:11:00,49.14,29.83,6.56,3.31,0.0,8.8452
2019-03-01 13:11:00,78.8,27.24,6.68,3.79,0.0,14.184
2019-03-01 14:11:00,55.63,22.31,6.94,3.72,0.0,10.0134
2019-03-01 15:11:00,69.53,15.58,6.93,3.31,0.0,12.5154
2019-03-01 16:11:00,22.25,7.59,6.6,3.31,0.0,4.005
2019-03-01 17:11:00,0.0,0.0,6.15,3.24,0.0,0.0
2019-03-01 18:11:00,0.0,0.0,5.7,2.9,0.0,0.0
2019-03-01 19:11:00,0.0,0.0,5.17,2.14,0.0,0.0
2019-03-01 20:11:00,0.0,0.0,4.97,2.28,0.0,0.0
2019-03-01 21:11:00,0.0,0.0,4.69,2.21,0.0,0.0
2019-03-01 22:11:00,0.0,0.0,4.36,2.0,0.0,0.0
2019-03-01 23:11:00,0.0,0.0,4.04,1.93,0.0,0.0
2019-03-02 00:11:00,0.0,0.0,4.02,1.93,0.0,0.0
2019-03-02 01:11:00,0.0,0.0,3.79,1.86,0.0,0.0
2019-03-02 02:11:00,0.0,0.0,3.93,1.86,0.0,0.0
2019-03-02 03:11:00,0.0,0.0,3.93,1.93,0.0,0.0
2019-03-02 04:11:00,0.0,0.0,3.82,1.93,0.0,0.0
2019-03-02 05:11:00,0.0,0.0,3.82,1.86,0.0,0.0
2019-03-02 06:11:00,0.0,0.0,3.74,1.86,0.0,0.0
2019-03-02 07:11:00,38.08,7.41,3.96,1.52,0.0,6.854399999999999
2019-03-02 08:11:00,144.55,15.47,4.45,1.52,0.0,26.019000000000002
2019-03-02 09:11:00,82.51,22.31,5.61,2.07,0.0,14.8518
2019-03-02 10:11:00,90.86,27.37,6.89,2.55,0.0,16.3548
2019-03-02 11:11:00,95.49,30.13,7.69,2.97,0.0,17.1882
2019-03-02 12:11:00,115.89,30.2,8.32,3.17,0.0,20.8602
2019-03-02 13:11:00,344.02,27.59,9.39,3.66,0.0,61.92359999999999
2019-03-02 14:11:00,586.18,22.64,9.99,4.07,0.0,105.51239999999999
2019-03-02 15:11:00,132.28,15.89,10.19,2.83,0.0,23.810399999999998
2019-03-02 16:11:00,45.49,7.88,10.06,2.9,0.0,8.1882
2019-03-02 17:11:00,0.0,0.0,9.71,3.24,0.0,0.0
2019-03-02 18:11:00,0.0,0.0,9.43,3.79,0.0,0.0
2019-03-02 19:11:00,0.0,0.0,8.91,3.52,0.0,0.0
2019-03-02 20:11:00,0.0,0.0,8.8,4.0,0.0,0.0
2019-03-02 21:11:00,0.0,0.0,9.02,4.62,0.0,0.0
2019-03-02 22:11:00,0.0,0.0,9.35,4.97,0.0,0.0
2019-03-02 23:11:00,0.0,0.0,8.97,5.17,0.0,0.0
2019-03-03 00:11:00,0.0,0.0,8.73,5.24,0.0,0.0
2019-03-03 01:11:00,0.0,0.0,8.85,5.38,0.0,0.0
2019-03-03 02:11:00,0.0,0.0,9.14,5.59,0.0,0.0
2019-03-03 03:11:00,0.0,0.0,9.35,5.79,0.0,0.0
2019-03-03 04:11:00,0.0,0.0,9.27,5.79,0.0,0.0
2019-03-03 05:11:00,0.0,0.0,9.0,5.79,0.0,0.0
2019-03-03 06:11:00,0.0,0.0,8.75,5.86,0.0,0.0
2019-03-03 07:11:00,12.98,7.75,8.98,5.93,0.0,2.3364
2019-03-03 08:11:00,36.16,15.82,9.3,5.86,0.0,6.508799999999999
2019-03-03 09:11:00,58.41,22.68,9.59,5.79,0.0,10.5138
2019-03-03 10:11:00,80.66,27.75,9.54,5.52,0.0,14.518799999999999
2019-03-03 11:11:00,89.0,30.51,9.73,5.59,0.0,16.02
2019-03-03 12:11:00,124.23,30.58,9.93,5.93,0.0,22.3614
2019-03-03 13:11:00,70.46,27.95,10.14,6.0,0.0,12.682799999999999
2019-03-03 14:11:00,64.9,22.97,10.26,5.93,0.0,11.682
2019-03-03 15:11:00,54.7,16.19,10.42,6.62,0.0,9.846
2019-03-03 16:11:00,21.32,8.17,10.44,5.79,0.0,3.8376
2019-03-03 17:11:00,0.0,0.0,10.41,5.86,0.0,0.0
2019-03-03 18:11:00,0.0,0.0,10.41,5.93,0.0,0.0
2019-03-03 19:11:00,0.0,0.0,10.63,5.86,0.0,0.0
2019-03-03 20:11:00,0.0,0.0,10.64,5.93,0.0,0.0
2019-03-03 21:11:00,0.0,0.0,10.75,6.14,0.0,0.0
2019-03-03 22:11:00,0.0,0.0,11.24,6.76,0.0,0.0
2019-03-03 23:11:00,0.0,0.0,11.83,6.62,0.0,0.0
2019-03-04 00:11:00,0.0,0.0,12.01,6.41,0.0,0.0
2019-03-04 01:11:00,0.0,0.0,12.18,6.41,0.0,0.0
2019-03-04 02:11:00,0.0,0.0,12.23,6.55,0.0,0.0
2019-03-04 03:11:00,0.0,0.0,11.78,7.1,0.0,0.0
2019-03-04 04:11:00,0.0,0.0,11.11,6.9,0.0,0.0
2019-03-04 05:11:00,0.0,0.0,11.06,7.03,0.0,0.0
2019-03-04 06:11:00,0.0,0.0,10.96,7.24,0.0,0.0
2019-03-04 07:11:00,156.6,8.09,10.24,8.34,0.0,28.188
2019-03-04 08:11:00,118.41,16.18,8.76,8.48,0.0,21.313799999999997
2019-03-04 09:11:00,293.1,23.05,9.01,7.38,0.0,52.758
2019-03-04 10:11:00,131.65,28.14,8.6,8.9,0.0,23.697
2019-03-04 11:11:00,212.47,30.9,8.35,7.86,0.0,38.2446
2019-03-04 12:11:00,236.3,30.96,7.14,6.28,0.0,42.534
2019-03-04 13:11:00,401.96,28.31,7.57,7.03,0.0,72.35279999999999
2019-03-04 14:11:00,225.13,23.3,7.92,7.45,0.0,40.523399999999995
2019-03-04 15:11:00,186.49,16.5,7.85,6.76,0.0,33.5682
2019-03-04 16:11:00,118.03,8.46,7.82,6.21,0.0,21.2454
2019-03-04 17:11:00,0.0,0.0,7.52,6.07,0.0,0.0
2019-03-04 18:11:00,0.0,0.0,7.11,6.14,0.0,0.0
2019-03-04 19:11:00,0.0,0.0,6.95,6.07,0.0,0.0
2019-03-04 20:11:00,0.0,0.0,6.88,5.79,0.0,0.0
2019-03-04 21:11:00,0.0,0.0,6.53,5.72,0.0,0.0
2019-03-04 22:11:00,0.0,0.0,6.04,5.72,0.0,0.0
2019-03-04 23:11:00,0.0,0.0,5.65,5.93,0.0,0.0
2019-03-05 00:11:00,0.0,0.0,5.62,6.76,0.0,0.0
2019-03-05 01:11:00,0.0,0.0,5.3,6.48,0.0,0.0
2019-03-05 02:11:00,0.0,0.0,5.06,6.0,0.0,0.0
2019-03-05 03:11:00,0.0,0.0,4.84,5.93,0.0,0.0
2019-03-05 04:11:00,0.0,0.0,4.63,5.79,0.0,0.0
2019-03-05 05:11:00,0.0,0.0,4.39,5.66,0.0,0.0
2019-03-05 06:11:00,0.0,0.0,4.31,5.52,0.0,0.0
2019-03-05 07:11:00,20.4,8.44,4.38,5.31,0.0,3.6719999999999997
2019-03-05 08:11:00,139.86,16.54,4.59,6.0,0.0,25.1748
2019-03-05 09:11:00,124.46,23.42,5.27,5.79,0.0,22.4028
2019-03-05 10:11:00,160.77,28.52,6.29,4.83,0.0,28.9386
2019-03-05 11:11:00,83.44,31.29,6.99,4.69,0.0,15.0192
2019-03-05 12:11:00,285.29,31.34,7.69,5.1,0.0,51.3522
2019-03-05 13:11:00,383.7,28.67,8.49,5.59,0.0,69.066
2019-03-05 14:11:00,490.75,23.64,8.66,5.1,0.0,88.335
2019-03-05 15:11:00,423.01,16.81,8.74,4.28,0.0,76.14179999999999
2019-03-05 16:11:00,168.23,8.74,8.42,3.31,0.0,30.281399999999998
2019-03-05 17:11:00,0.0,0.0,7.58,2.97,0.0,0.0
2019-03-05 18:11:00,0.0,0.0,6.58,2.69,0.0,0.0
2019-03-05 19:11:00,0.0,0.0,5.61,2.83,0.0,0.0
2019-03-05 20:11:00,0.0,0.0,4.8,2.76,0.0,0.0
2019-03-05 21:11:00,0.0,0.0,4.27,2.76,0.0,0.0
2019-03-05 22:11:00,0.0,0.0,3.94,2.83,0.0,0.0
2019-03-05 23:11:00,0.0,0.0,3.81,2.9,0.0,0.0
2019-03-06 00:11:00,0.0,0.0,3.75,3.03,0.0,0.0
2019-03-06 01:11:00,0.0,0.0,3.75,3.1,0.0,0.0
2019-03-06 02:11:00,0.0,0.0,3.88,3.03,0.0,0.0
2019-03-06 03:11:00,0.0,0.0,4.2,3.1,0.0,0.0
2019-03-06 04:11:00,0.0,0.0,4.65,3.38,0.0,0.0
2019-03-06 05:11:00,0.0,0.0,5.16,3.59,0.0,0.0
2019-03-06 06:11:00,0.0,0.0,5.53,3.79,0.0,0.0
2019-03-06 07:11:00,32.45,8.79,5.67,3.86,0.0,5.841
2019-03-06 08:11:00,90.53,16.9,6.86,4.21,0.0,16.2954
2019-03-06 09:11:00,117.93,23.8,8.06,4.62,0.0,21.2274
2019-03-06 10:11:00,380.92,28.91,8.83,5.1,0.0,68.5656
2019-03-06 11:11:00,269.47,31.68,9.88,5.38,0.0,48.5046
2019-03-06 12:11:00,239.44,31.72,10.88,4.97,0.0,43.099199999999996
2019-03-06 13:11:00,139.99,29.03,11.64,4.62,0.0,25.1982
2019-03-06 14:11:00,69.53,23.97,11.61,4.97,0.0,12.5154
2019-03-06 15:11:00,57.48,17.12,11.67,4.55,0.0,10.3464
2019-03-06 16:11:00,30.59,9.03,11.85,4.55,0.0,5.5062
2019-03-06 17:11:00,0.0,0.0,10.82,4.48,0.0,0.0
2019-03-06 18:11:00,0.0,0.0,10.18,4.69,0.0,0.0
2019-03-06 19:11:00,0.0,0.0,10.88,5.31,0.0,0.0
2019-03-06 20:11:00,0.0,0.0,10.63,5.1,0.0,0.0
2019-03-06 21:11:00,0.0,0.0,10.44,5.03,0.0,0.0
2019-03-06 22:11:00,0.0,0.0,10.44,5.03,0.0,0.0
2019-03-06 23:11:00,0.0,0.0,10.35,4.83,0.0,0.0
2019-03-07 00:11:00,0.0,0.0,10.28,4.76,0.0,0.0
2019-03-07 01:11:00,0.0,0.0,10.15,4.48,0.0,0.0
2019-03-07 02:11:00,0.0,0.0,9.88,4.21,0.0,0.0
2019-03-07 03:11:00,0.0,0.0,10.02,4.41,0.0,0.0
2019-03-07 04:11:00,0.0,0.0,10.12,4.69,0.0,0.0
2019-03-07 05:11:00,0.0,0.0,10.18,4.97,0.0,0.0
2019-03-07 06:11:00,0.0,0.0,10.43,5.66,0.0,0.0
2019-03-07 07:11:00,52.15,9.14,10.6,7.79,0.0,9.386999999999999
2019-03-07 08:11:00,47.28,17.26,9.03,8.41,0.0,8.5104
2019-03-07 09:11:00,282.42,24.18,8.24,7.45,0.0,50.8356
2019-03-07 10:11:00,442.63,29.3,8.44,6.55,0.0,79.6734
2019-03-07 11:11:00,330.86,32.07,9.45,6.9,0.0,59.5548
2019-03-07 12:11:00,183.05,32.1,10.33,7.1,0.0,32.949
2019-03-07 13:11:00,785.54,29.38,10.98,7.59,0.0,141.3972
2019-03-07 14:11:00,56.55,24.3,10.5,7.45,0.0,10.178999999999998
2019-03-07 15:11:00,418.91,17.42,10.26,7.17,0.0,75.4038
2019-03-07 16:11:00,32.45,9.32,9.82,7.17,0.0,5.841
2019-03-07 17:11:00,0.0,0.0,8.56,7.17,0.0,0.0
2019-03-07 18:11:00,0.0,0.0,8.32,6.76,0.0,0.0
2019-03-07 19:11:00,0.0,0.0,7.96,6.69,0.0,0.0
2019-03-07 20:11:00,0.0,0.0,7.77,6.97,0.0,0.0
2019-03-07 21:11:00,0.0,0.0,7.62,7.24,0.0,0.0
2019-03-07 22:11:00,0.0,0.0,7.64,7.72,0.0,0.0
2019-03-07 23:11:00,0.0,0.0,7.39,8.07,0.0,0.0
2019-03-08 00:11:00,0.0,0.0,6.98,8.07,0.0,0.0
2019-03-08 01:11:00,0.0,0.0,6.68,7.86,0.0,0.0
2019-03-08 02:11:00,0.0,0.0,6.44,7.72,0.0,0.0
2019-03-08 03:11:00,0.0,0.0,6.19,7.59,0.0,0.0
2019-03-08 04:11:00,0.0,0.0,6.04,7.03,0.0,0.0
2019-03-08 05:11:00,0.0,0.0,5.87,6.83,0.0,0.0
2019-03-08 06:11:00,0.0,0.0,5.67,6.14,0.0,0.0
2019-03-08 07:11:00,35.23,9.49,5.8,6.07,0.0,6.341399999999999
2019-03-08 08:11:00,293.11,17.63,5.86,6.14,0.0,52.7598
2019-03-08 09:11:00,171.3,24.56,6.51,4.83,0.0,30.834
2019-03-08 10:11:00,123.31,29.69,7.69,4.69,0.0,22.1958
2019-03-08 11:11:00,354.24,32.47,8.47,4.55,0.0,63.7632
2019-03-08 12:11:00,626.64,32.48,9.13,4.62,0.0,112.7952
2019-03-08 13:11:00,118.67,29.74,9.3,4.55,0.0,21.360599999999998
2019-03-08 14:11:00,568.76,24.63,9.26,4.41,0.0,102.37679999999999
2019-03-08 15:11:00,276.64,17.73,8.6,4.48,0.0,49.795199999999994
2019-03-08 16:11:00,164.2,9.6,8.04,3.72,0.0,29.555999999999997
2019-03-08 17:11:00,0.0,0.0,7.62,2.97,0.0,0.0
2019-03-08 18:11:00,0.0,0.0,7.09,2.55,0.0,0.0
2019-03-08 19:11:00,0.0,0.0,6.53,3.1,0.0,0.0
2019-03-08 20:11:00,0.0,0.0,6.29,3.52,0.0,0.0
2019-03-08 21:11:00,0.0,0.0,6.27,3.79,0.0,0.0
2019-03-08 22:11:00,0.0,0.0,6.44,4.34,0.0,0.0
2019-03-08 23:11:00,0.0,0.0,6.35,4.97,0.0,0.0
2019-03-09 00:11:00,0.0,0.0,6.39,5.31,0.0,0.0
2019-03-09 01:11:00,0.0,0.0,6.24,5.59,0.0,0.0
2019-03-09 02:11:00,0.0,0.0,6.22,6.07,0.0,0.0
2019-03-09 03:11:00,0.0,0.0,6.08,6.76,0.0,0.0
2019-03-09 04:11:00,0.0,0.0,6.32,6.76,0.0,0.0
2019-03-09 05:11:00,0.0,0.0,6.75,6.28,0.0,0.0
2019-03-09 06:11:00,0.0,0.0,7.18,5.86,0.0,0.0
2019-03-09 07:11:00,82.35,9.85,7.12,5.31,0.0,14.822999999999999
2019-03-09 08:11:00,273.06,18.0,7.69,6.28,0.0,49.1508
2019-03-09 09:11:00,303.29,24.94,8.4,7.45,0.0,54.5922
2019-03-09 10:11:00,311.76,30.09,9.09,8.0,0.0,56.1168
2019-03-09 11:11:00,442.94,32.86,9.9,7.66,0.0,79.72919999999999
2019-03-09 12:11:00,52.85,32.87,10.27,7.52,0.0,9.513
2019-03-09 13:11:00,74.17,30.1,9.97,7.31,0.0,13.3506
2019-03-09 14:11:00,636.76,24.97,9.03,6.07,0.0,114.6168
2019-03-09 15:11:00,76.02,18.03,8.25,8.41,0.0,13.683599999999998
2019-03-09 16:11:00,204.52,9.89,8.0,8.28,0.0,36.8136
2019-03-09 17:11:00,0.0,0.0,6.94,7.93,0.0,0.0
2019-03-09 18:11:00,0.0,0.0,6.35,6.34,0.0,0.0
2019-03-09 19:11:00,0.0,0.0,6.15,5.31,0.0,0.0
2019-03-09 20:11:00,0.0,0.0,5.84,4.55,0.0,0.0
2019-03-09 21:11:00,0.0,0.0,5.5,4.28,0.0,0.0
2019-03-09 22:11:00,0.0,0.0,5.56,4.48,0.0,0.0
2019-03-09 23:11:00,0.0,0.0,5.74,4.69,0.0,0.0
2019-03-10 00:11:00,0.0,0.0,6.01,4.48,0.0,0.0
2019-03-10 01:11:00,0.0,0.0,6.07,3.93,0.0,0.0
2019-03-10 02:11:00,0.0,0.0,5.9,3.31,0.0,0.0
2019-03-10 03:11:00,0.0,0.0,5.63,3.17,0.0,0.0
2019-03-10 04:11:00,0.0,0.0,5.57,2.83,0.0,0.0
2019-03-10 05:11:00,0.0,0.0,5.4,2.34,0.0,0.0
2019-03-10 06:11:00,0.0,0.0,5.05,2.07,0.0,0.0
2019-03-10 07:11:00,33.38,10.21,4.72,1.79,0.0,6.0084
2019-03-10 08:11:00,131.6,18.37,4.72,2.14,0.0,23.688
2019-03-10 09:11:00,126.18,25.32,4.53,2.14,0.0,22.7124
2019-03-10 10:11:00,108.47,30.48,4.33,1.93,0.0,19.5246
2019-03-10 11:11:00,45.43,33.26,4.33,1.93,0.0,8.1774
2019-03-10 12:11:00,53.77,33.25,4.61,1.79,0.0,9.6786
2019-03-10 13:11:00,139.07,30.47,5.18,1.38,0.0,25.0326
2019-03-10 14:11:00,33.38,25.3,5.84,0.41,0.0,6.0084
2019-03-10 15:11:00,54.7,18.34,6.35,0.97,0.0,9.846
2019-03-10 16:11:00,47.62,10.17,5.13,5.38,0.0,8.5716
2019-03-10 17:11:00,0.0,0.0,2.43,4.48,0.0,0.0
2019-03-10 18:11:00,0.0,0.0,1.87,4.97,0.0,0.0
2019-03-10 19:11:00,0.0,0.0,2.54,4.34,0.0,0.0
2019-03-10 20:11:00,0.0,0.0,2.12,3.1,0.0,0.0
2019-03-10 21:11:00,0.0,0.0,1.87,3.45,0.0,0.0
2019-03-10 22:11:00,0.0,0.0,2.88,5.66,0.0,0.0
2019-03-10 23:11:00,0.0,0.0,2.75,5.03,0.0,0.0
2019-03-11 00:11:00,0.0,0.0,2.65,4.55,0.0,0.0
2019-03-11 01:11:00,0.0,0.0,2.4,4.41,0.0,0.0
2019-03-11 02:11:00,0.0,0.0,2.5,4.55,0.0,0.0
2019-03-11 03:11:00,0.0,0.0,2.07,4.62,0.0,0.0
2019-03-11 04:11:00,0.0,0.0,1.48,4.41,0.0,0.0
2019-03-11 05:11:00,0.0,0.0,1.38,4.41,0.0,0.0
2019-03-11 06:11:00,1.85,1.69,1.16,4.62,0.0,0.333
2019-03-11 07:11:00,11.13,10.57,1.34,4.76,0.0,2.0034
2019-03-11 08:11:00,97.49,18.74,1.87,3.79,0.0,17.548199999999998
2019-03-11 09:11:00,133.59,25.7,2.76,4.28,0.0,24.0462
2019-03-11 10:11:00,141.85,30.88,4.19,4.83,0.0,25.532999999999998
2019-03-11 11:11:00,119.6,33.65,5.09,5.1,0.0,21.528
2019-03-11 12:11:00,292.09,33.64,6.15,5.93,0.0,52.57619999999999
2019-03-11 13:11:00,141.85,30.83,6.61,7.1,0.0,25.532999999999998
2019-03-11 14:11:00,128.95,25.63,5.39,6.97,0.0,23.211
2019-03-11 15:11:00,23.18,18.64,5.44,8.0,0.0,4.1724
2019-03-11 16:11:00,21.32,10.46,4.95,7.45,0.0,3.8376
2019-03-11 17:11:00,0.0,0.0,4.94,6.62,0.0,0.0
2019-03-11 18:11:00,0.0,0.0,4.85,5.45,0.0,0.0
2019-03-11 19:11:00,0.0,0.0,4.57,5.03,0.0,0.0
2019-03-11 20:11:00,0.0,0.0,4.13,4.21,0.0,0.0
2019-03-11 21:11:00,0.0,0.0,3.72,3.72,0.0,0.0
2019-03-11 22:11:00,0.0,0.0,3.7,3.45,0.0,0.0
2019-03-11 23:11:00,0.0,0.0,3.52,3.1,0.0,0.0
2019-03-12 00:11:00,0.0,0.0,3.25,2.62,0.0,0.0
2019-03-12 01:11:00,0.0,0.0,2.91,2.62,0.0,0.0
2019-03-12 02:11:00,0.0,0.0,2.66,2.69,0.0,0.0
2019-03-12 03:11:00,0.0,0.0,2.25,2.69,0.0,0.0
2019-03-12 04:11:00,0.0,0.0,1.98,3.03,0.0,0.0
2019-03-12 05:11:00,0.0,0.0,2.03,3.45,0.0,0.0
2019-03-12 06:11:00,0.93,2.04,2.15,3.66,0.0,0.1674
2019-03-12 07:11:00,25.96,10.93,2.64,4.21,0.0,4.6728
2019-03-12 08:11:00,88.08,19.11,3.96,4.0,0.0,15.854399999999998
2019-03-12 09:11:00,156.12,26.09,5.08,4.48,0.0,28.1016
2019-03-12 10:11:00,184.77,31.27,5.52,4.76,0.0,33.2586
2019-03-12 11:11:00,195.8,34.05,6.33,4.97,0.0,35.244
2019-03-12 12:11:00,247.98,34.02,7.44,5.79,0.0,44.636399999999995
2019-03-12 13:11:00,187.57,31.19,8.22,5.79,0.0,33.7626
2019-03-12 14:11:00,375.52,25.96,8.83,6.21,0.0,67.5936
2019-03-12 15:11:00,78.8,18.95,9.11,6.28,0.0,14.184
2019-03-12 16:11:00,58.94,10.74,9.14,6.48,0.0,10.6092
2019-03-12 17:11:00,0.93,1.85,8.97,6.69,0.0,0.1674
2019-03-12 18:11:00,0.0,0.0,8.81,6.83,0.0,0.0
2019-03-12 19:11:00,0.0,0.0,8.75,6.97,0.0,0.0
2019-03-12 20:11:00,0.0,0.0,7.99,7.03,0.0,0.0
2019-03-12 21:11:00,0.0,0.0,6.7,7.03,0.0,0.0
2019-03-12 22:11:00,0.0,0.0,6.08,7.17,0.0,0.0
2019-03-12 23:11:00,0.0,0.0,4.49,5.93,0.0,0.0
2019-03-13 00:11:00,0.0,0.0,4.12,5.31,0.0,0.0
2019-03-13 01:11:00,0.0,0.0,4.18,5.52,0.0,0.0
2019-03-13 02:11:00,0.0,0.0,4.2,5.72,0.0,0.0
2019-03-13 03:11:00,0.0,0.0,4.05,5.93,0.0,0.0
2019-03-13 04:11:00,0.0,0.0,3.91,6.14,0.0,0.0
2019-03-13 05:11:00,0.0,0.0,4.09,6.48,0.0,0.0
2019-03-13 06:11:00,2.78,2.4,4.59,6.76,0.0,0.5004
2019-03-13 07:11:00,91.63,11.29,5.13,7.03,0.0,16.493399999999998
2019-03-13 08:11:00,104.95,19.48,5.56,6.0,0.0,18.891
2019-03-13 09:11:00,116.82,26.48,5.77,7.52,0.0,21.0276
2019-03-13 10:11:00,255.14,31.67,6.43,8.48,0.0,45.9252
2019-03-13 11:11:00,107.54,34.45,6.78,7.24,0.0,19.3572
2019-03-13 12:11:00,124.23,34.41,7.18,6.41,0.0,22.3614
2019-03-13 13:11:00,86.22,31.55,7.28,6.62,0.0,15.519599999999999
2019-03-13 14:11:00,138.19,26.29,6.5,6.14,0.0,24.8742
2019-03-13 15:11:00,75.1,19.25,6.59,5.66,0.0,13.517999999999999
2019-03-13 16:11:00,17.62,11.02,6.49,6.21,0.0,3.1716
2019-03-13 17:11:00,0.93,2.12,6.13,6.21,0.0,0.1674
2019-03-13 18:11:00,0.0,0.0,6.13,6.07,0.0,0.0
2019-03-13 19:11:00,0.0,0.0,6.24,6.34,0.0,0.0
2019-03-13 20:11:00,0.0,0.0,6.16,6.28,0.0,0.0
2019-03-13 21:11:00,0.0,0.0,6.05,5.93,0.0,0.0
2019-03-13 22:11:00,0.0,0.0,5.97,5.45,0.0,0.0
2019-03-13 23:11:00,0.0,0.0,5.9,4.97,0.0,0.0
2019-03-14 00:11:00,0.0,0.0,5.81,4.69,0.0,0.0
2019-03-14 01:11:00,0.0,0.0,5.47,4.34,0.0,0.0
2019-03-14 02:11:00,0.0,0.0,5.13,4.34,0.0,0.0
2019-03-14 03:11:00,0.0,0.0,5.14,4.55,0.0,0.0
2019-03-14 04:11:00,0.0,0.0,5.24,4.69,0.0,0.0
2019-03-14 05:11:00,0.0,0.0,5.21,4.69,0.0,0.0
2019-03-14 06:11:00,3.71,2.75,5.25,4.83,0.0,0.6678
2019-03-14 07:11:00,22.25,11.65,4.95,5.1,0.0,4.005
2019-03-14 08:11:00,55.63,19.86,5.14,5.45,0.0,10.0134
2019-03-14 09:11:00,107.54,26.87,5.12,5.79,0.0,19.3572
2019-03-14 10:11:00,103.84,32.07,5.07,5.72,0.0,18.6912
2019-03-14 11:11:00,165.02,34.85,5.19,6.55,0.0,29.7036
2019-03-14 12:11:00,47.28,34.79,5.35,6.69,0.0,8.5104
2019-03-14 13:11:00,42.65,31.91,5.42,4.07,0.0,7.677
2019-03-14 14:11:00,132.6,26.62,6.33,5.17,0.0,23.868
2019-03-14 15:11:00,107.69,19.55,7.77,8.21,0.0,19.3842
2019-03-14 16:11:00,66.36,11.31,7.3,7.59,0.0,11.944799999999999
2019-03-14 17:11:00,1.85,2.39,7.21,6.97,0.0,0.333
2019-03-14 18:11:00,0.0,0.0,7.14,6.41,0.0,0.0
2019-03-14 19:11:00,0.0,0.0,6.42,5.59,0.0,0.0
2019-03-14 20:11:00,0.0,0.0,6.25,5.24,0.0,0.0
2019-03-14 21:11:00,0.0,0.0,6.15,4.97,0.0,0.0
2019-03-14 22:11:00,0.0,0.0,6.11,4.83,0.0,0.0
2019-03-14 23:11:00,0.0,0.0,5.9,4.62,0.0,0.0
2019-03-15 00:11:00,0.0,0.0,5.52,4.48,0.0,0.0
2019-03-15 01:11:00,0.0,0.0,5.45,4.48,0.0,0.0
2019-03-15 02:11:00,0.0,0.0,5.34,4.41,0.0,0.0
2019-03-15 03:11:00,0.0,0.0,5.32,4.21,0.0,0.0
2019-03-15 04:11:00,0.0,0.0,5.41,4.07,0.0,0.0
2019-03-15 05:11:00,0.0,0.0,5.48,3.72,0.0,0.0
2019-03-15 06:11:00,1.85,3.11,5.54,3.59,0.0,0.333
2019-03-15 07:11:00,33.38,12.01,5.97,3.93,0.0,6.0084
2019-03-15 08:11:00,57.48,20.23,6.73,4.07,0.0,10.3464
2019-03-15 09:11:00,95.49,27.25,7.02,4.41,0.0,17.1882
2019-03-15 10:11:00,79.73,32.47,7.4,5.03,0.0,14.3514
2019-03-15 11:11:00,269.93,35.25,8.64,5.66,0.0,48.5874
2019-03-15 12:11:00,266.14,35.18,10.23,6.69,0.0,47.905199999999994
2019-03-15 13:11:00,154.83,32.27,11.31,7.24,0.0,27.869400000000002
2019-03-15 14:11:00,83.44,26.95,11.42,7.93,0.0,15.0192
2019-03-15 15:11:00,90.86,19.85,10.66,7.66,0.0,16.3548
2019-03-15 16:11:00,138.25,11.59,10.07,6.9,0.0,24.884999999999998
